userId,sessionId,gameVersion,msSinceSessionStart,timestamp,attemptNumber,isCorrect,quizDocId,quizId,selectedIds,slideId
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,761883,2026-05-01 19:57:32.973,1,1,aE4gijVpN20An5cwYLog,quiz-9,"[""d""]",group-commands-quiz
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,769353,2026-05-01 19:57:40.423,1,1,jQA8euRt7xYOaB4YfQWB,quiz-10,"[""a"",""b"",""d""]",group-commands-quiz
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,801464,2026-05-01 19:58:12.529,1,1,74WsUlSsEoKY89glRuAa,quiz-13,"[""b""]",group-commands-quiz
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,809416,2026-05-01 19:58:20.481,1,0,pmLi5ny7Mm93sBMzOTjc,quiz-11,"[""c""]",group-commands-quiz
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,851698,2026-05-01 19:59:02.768,1,1,HHq6b71K6ZMaLpxg7hri,quiz-8,"[""b""]",group-commands-quiz
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,863786,2026-05-01 19:59:14.877,1,1,VIEgjeoOcphIFstSEaN6,quiz-9,"[""d""]",group-commands-quiz
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,871439,2026-05-01 19:59:22.512,1,1,UvoymjqD4FizAOZUQNzf,quiz-10,"[""a"",""b"",""d""]",group-commands-quiz
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,894362,2026-05-01 19:59:45.428,1,1,haDzNmGYA3vfZ6mlOCzH,quiz-13,"[""b""]",group-commands-quiz
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,906683,2026-05-01 19:59:57.751,1,1,KcDzSRcsaF5MRS91rshE,quiz-11,"[""b""]",group-commands-quiz
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,918936,2026-05-01 20:00:10.004,1,1,uE8wirQjzzn530a76X1c,quiz-12,"[""c""]",group-commands-quiz
64b545f4a6685316298c3785,64b545f4a6685316298c3785_1777664690886,one_vial_alternating,960051,2026-05-01 20:00:51.194,1,1,sQGCdkGNMjTOg8dFTf2e,quiz-end,"[""c""]",group-ending-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,96855,2026-05-01 20:10:24.335,1,1,3V9hidIN6AglaHBUjz3j,quiz-1,"[""b""]",group-intro-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,101125,2026-05-01 20:10:28.603,1,1,oH7HigyqexMr5GdCbLny,quiz-2,"[""d""]",group-intro-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,104883,2026-05-01 20:10:32.361,1,1,SKbztFi89elDlOHWdIoN,quiz-3,"[""b""]",group-intro-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,109346,2026-05-01 20:10:36.825,1,1,ljIQlhUDFJNm0egT2YCJ,quiz-4,"[""c""]",group-intro-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,112503,2026-05-01 20:10:39.981,1,1,OPbmPQGH14Y3omU6kNEy,quiz-5,"[""b""]",group-intro-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,195625,2026-05-01 20:12:03.103,1,1,XfACtX9faAtC7cO7biYb,quiz-8,"[""b""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,199138,2026-05-01 20:12:06.619,1,1,2WifIoUZBrzc5q1fIwf7,quiz-9,"[""d""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,217752,2026-05-01 20:12:25.231,1,0,eVh4xe2pTONGDOm2NdrU,quiz-10,"[""b"",""d""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,238935,2026-05-01 20:12:46.416,1,0,SEyc5AZezHCMSSSBrZ6a,quiz-13,"[""a""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,248908,2026-05-01 20:12:56.387,1,0,fVPJ8B5eBmhed33gFv9w,quiz-11,"[""c""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,254650,2026-05-01 20:13:02.130,1,0,IG61uFgYxpzJUvJFSsI1,quiz-12,"[""e""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,279174,2026-05-01 20:13:26.656,1,1,PyZXxPXV5YFf5Z1XdtSO,quiz-8,"[""b""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,281448,2026-05-01 20:13:28.928,1,1,nrKwKzfLQYEP6vRNnGuP,quiz-9,"[""d""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,309440,2026-05-01 20:13:56.918,1,0,wEXuG88QQvL0WVFo5FRb,quiz-10,"[""b"",""d""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,326130,2026-05-01 20:14:13.609,1,0,5KhJJjdvDtm19oLhnijU,quiz-13,"[""a""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,332162,2026-05-01 20:14:19.642,1,0,B1Y8u8fkEI3Dh3bp1VnX,quiz-11,"[""c""]",group-commands-quiz
653fb0e1be70b76473be7116,653fb0e1be70b76473be7116_1777666127521,one_vial_alternating,339182,2026-05-01 20:14:26.664,1,1,6wa3rXS5ueAPmzOfIywJ,quiz-12,"[""c""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,279077,2026-05-01 20:26:04.017,1,1,qiPnfDJScvWlkyRcF4dn,quiz-1,"[""b""]",group-intro-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,358962,2026-05-01 20:27:24.426,1,1,ia8WCDJnEHjxlRfXyTBo,quiz-2,"[""d""]",group-intro-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,403411,2026-05-01 20:28:08.357,1,1,FCCdjHJICA4ICwGhcjgm,quiz-3,"[""b""]",group-intro-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,411894,2026-05-01 20:28:16.836,1,1,uOZ9VLQ2XhGTyFjs2axK,quiz-4,"[""c""]",group-intro-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,425079,2026-05-01 20:28:30.020,1,1,Uh86sbwmqMhla2jtJaae,quiz-5,"[""b""]",group-intro-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,671596,2026-05-01 20:32:36.539,1,1,7IlTFDFdZbgWO4u05ymr,quiz-8,"[""b""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,718580,2026-05-01 20:33:23.521,1,1,b1EvLZoFoXtXlxKRkgTM,quiz-9,"[""d""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,742097,2026-05-01 20:33:47.038,1,0,5zCrvuglzBaXJIOFDxle,quiz-10,"[""a""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1062950,2026-05-01 20:39:08.583,1,0,ytlswdkCSRzKP6cljY9L,quiz-13,"[""d""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1111101,2026-05-01 20:39:56.035,1,1,PKQzBq3P4GlRxVH9MPGR,quiz-11,"[""b""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1129666,2026-05-01 20:40:14.606,1,1,xtv4lqIA8r6UuLaBDmQP,quiz-12,"[""c""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1190663,2026-05-01 20:41:15.606,1,1,CrZUUa9T0liUVP82qsLZ,quiz-8,"[""b""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1204705,2026-05-01 20:41:29.709,1,1,FpmksJVwwlloD1cIEMsY,quiz-9,"[""d""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1241215,2026-05-01 20:42:06.151,1,1,3EntN5M0wFlozOtfxKSY,quiz-8,"[""b""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1248300,2026-05-01 20:42:13.233,1,1,bELNMJ6rAqVtPusxLKGy,quiz-9,"[""d""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1264950,2026-05-01 20:42:29.888,1,0,LxBLlY0BPwVY52Ah0MZM,quiz-10,"[""a""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1283983,2026-05-01 20:42:48.918,1,1,WRpOyj9OnRlYaPEj4GlO,quiz-13,"[""b""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1301749,2026-05-01 20:43:06.685,1,1,LOYudvWZIFoDUUevd586,quiz-11,"[""b""]",group-commands-quiz
65e08eceb53f195563b788fc,65e08eceb53f195563b788fc_1777666884542,one_vial_alternating,1312902,2026-05-01 20:43:17.839,1,1,oXn52W5RIWhR0WOhEpY5,quiz-12,"[""c""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,163059,2026-05-01 19:54:31.212,1,1,LUR2PVNvOfpFWPodtCp9,quiz-1,"[""b""]",group-intro-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,182838,2026-05-01 19:54:50.988,1,1,SxiAJbQbo7HFNjx24dq1,quiz-2,"[""d""]",group-intro-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,205859,2026-05-01 19:55:14.018,1,1,z6wKcFHphpfPwUgX5HgJ,quiz-3,"[""b""]",group-intro-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,215586,2026-05-01 19:55:23.733,1,1,K4HurohJYoJ2i1pF7tFP,quiz-4,"[""c""]",group-intro-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,225429,2026-05-01 19:55:33.597,1,1,DdBLRGhfRcGtELzlUkKe,quiz-5,"[""b""]",group-intro-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,350041,2026-05-01 19:57:38.213,1,1,SXIwOpLIOIgJ90Pmtwr1,quiz-8,"[""b""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,362231,2026-05-01 19:57:50.391,1,1,6R33nkZ29ly6EQ71716Y,quiz-9,"[""d""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,388127,2026-05-01 19:58:16.296,1,0,DDJ2wQbOZJp6LXLtMjxC,quiz-10,"[""b""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,407070,2026-05-01 19:58:35.244,1,0,Qv6r4CiWDbCshFgP2izR,quiz-13,"[""a""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,431075,2026-05-01 19:58:59.227,1,0,AAGjc48dhLVUN07E08eL,quiz-11,"[""c""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,442786,2026-05-01 19:59:10.943,1,0,IgbyNxBswsBzZtYorEzP,quiz-12,"[""b""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,474801,2026-05-01 19:59:42.972,1,1,9yqew942lwjAeEiRaClW,quiz-8,"[""b""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,485822,2026-05-01 19:59:53.978,1,1,vxawzKYwlOPSUdBHOZSb,quiz-9,"[""d""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,498916,2026-05-01 20:00:07.083,1,0,maRCAe9j29JcYyhQKBde,quiz-10,"[""b""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,510642,2026-05-01 20:00:18.797,1,0,6G3BpZ0nzuOjPY75tmaT,quiz-13,"[""a""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,519606,2026-05-01 20:00:27.945,1,0,9qqpSvGKN7ITaCih8BlL,quiz-11,"[""c""]",group-commands-quiz
667d81a95170bdd075f74203,667d81a95170bdd075f74203_1777665108063,one_vial_alternating,533361,2026-05-01 20:00:41.543,1,1,4kXcZB0rYibooq14VHw4,quiz-12,"[""c""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,110496,2026-05-01 19:47:17.255,1,1,SAyT715mVdQ4eCfZmzRD,quiz-1,"[""b""]",group-intro-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,115301,2026-05-01 19:47:22.060,1,1,ZIAQTasWHQV3jI6IDJ1W,quiz-2,"[""d""]",group-intro-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,120231,2026-05-01 19:47:26.985,1,1,Jnhs9KeLnGTcWHyWj5pa,quiz-3,"[""b""]",group-intro-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,142253,2026-05-01 19:47:49.011,1,1,Mo5MwvDm5H7yOZpKl9Ol,quiz-4,"[""c""]",group-intro-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,146549,2026-05-01 19:47:53.307,1,1,cTeeUGepegb0gx9uoZu1,quiz-5,"[""b""]",group-intro-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,226860,2026-05-01 19:49:13.620,1,1,Gnvx3CHjUvfXUpFAjRT3,quiz-8,"[""b""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,232293,2026-05-01 19:49:19.041,1,1,SdeulcVe470i1xOLzvdW,quiz-9,"[""d""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,253648,2026-05-01 19:49:40.405,1,1,1MJ7aYoECSHhgyEORhYG,quiz-10,"[""a"",""b"",""d""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,276637,2026-05-01 19:50:03.395,1,1,2eIXLBdcutWrZO4qBgJY,quiz-13,"[""b""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,280621,2026-05-01 19:50:07.374,1,0,RzIFQcVCpqaLXkdFpvYR,quiz-11,"[""c""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,298005,2026-05-01 19:50:24.760,1,1,o6d7qpCfsApGzdRzTXXC,quiz-8,"[""b""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,302002,2026-05-01 19:50:28.758,1,1,EuM81d7QNlcWSGRuhwzH,quiz-9,"[""d""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,310854,2026-05-01 19:50:37.616,1,1,TchQIJfgZPM45o1eMHty,quiz-10,"[""a"",""b"",""d""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,321651,2026-05-01 19:50:48.400,1,1,sAdfmLWGTaEzNQ74egBS,quiz-13,"[""b""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,326367,2026-05-01 19:50:53.125,1,1,sabQVkg8VvLrJunM1Q4Q,quiz-11,"[""b""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,329695,2026-05-01 19:50:56.447,1,1,5ENN7Cy895VWlLDYDBqH,quiz-12,"[""c""]",group-commands-quiz
6694154a46060b3c49b2d6fd,6694154a46060b3c49b2d6fd_1777664726674,one_vial_alternating,345117,2026-05-01 19:51:11.864,1,1,YTcnKvdvGoUnCWZfDviz,quiz-end,"[""c""]",group-ending-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,184576,2026-05-01 20:04:41.450,1,1,TsBXShaYELzYVLsPEhOE,quiz-1,"[""b""]",group-intro-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,190138,2026-05-01 20:04:47.000,1,1,V8JTPUfsZgY9GcIpyrZx,quiz-2,"[""d""]",group-intro-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,195584,2026-05-01 20:04:52.444,1,1,vzFuxW73tF7CGpH42qvW,quiz-3,"[""b""]",group-intro-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,200670,2026-05-01 20:04:57.529,1,1,n7jPrj3iQAzo4xNNrIVW,quiz-4,"[""c""]",group-intro-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,207843,2026-05-01 20:05:04.703,1,1,aqu9a5H8mcZwrJo2i15B,quiz-5,"[""b""]",group-intro-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,307699,2026-05-01 20:06:44.554,1,1,dZRg6mFIXCfjWh0jv3lA,quiz-8,"[""b""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,313565,2026-05-01 20:06:50.420,1,1,YlgcU6B7BwwAdDHzglo8,quiz-9,"[""d""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,344927,2026-05-01 20:07:21.785,1,0,xlhFpJ9jjW7WOvg7zd6s,quiz-10,"[""a"",""d""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,362074,2026-05-01 20:07:38.931,1,1,NJVyXHrTG5p0cfwaNHJo,quiz-13,"[""b""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,372019,2026-05-01 20:07:48.872,1,1,62XHWE5He7JuiwCkDXcI,quiz-11,"[""b""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,380130,2026-05-01 20:07:56.988,1,1,IG7e0uRyLDNHT2jFoVlV,quiz-12,"[""c""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,432257,2026-05-01 20:08:49.110,1,1,PsJtGnwfScwUdvs1ttyI,quiz-8,"[""b""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,439231,2026-05-01 20:08:56.083,1,1,G7OQqJPcFw7aL5ZDwBNa,quiz-9,"[""d""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,476742,2026-05-01 20:09:33.592,1,1,psbkP30CFBWBKB2JOY4J,quiz-8,"[""b""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,478667,2026-05-01 20:09:35.517,1,1,EXi4pfgZXLntmqvam6AJ,quiz-9,"[""d""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,485257,2026-05-01 20:09:42.108,1,1,cFzCr36egBmzZuw0ZIMm,quiz-10,"[""d"",""b"",""a""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,491652,2026-05-01 20:09:48.501,1,1,LB4kB3wMijCt0acgxVfv,quiz-13,"[""b""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,502807,2026-05-01 20:09:59.658,1,1,TTpaqt10vmN0loRCj6QB,quiz-11,"[""b""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,506394,2026-05-01 20:10:03.249,1,1,8EoV8GGATDK5gC6KPj6g,quiz-12,"[""c""]",group-commands-quiz
66ad659998ae847f0eb8d209,66ad659998ae847f0eb8d209_1777665698051,one_vial_alternating,545496,2026-05-01 20:10:42.345,1,1,aWMrtFie0eNIQF9GT4EZ,quiz-end,"[""c""]",group-ending-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,162724,2026-05-01 20:04:33.679,1,1,FVFKxBOR4zCIWgyKm7EH,quiz-1,"[""b""]",group-intro-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,166876,2026-05-01 20:04:37.797,1,1,OQhkBlG6mBeApKwdylaS,quiz-2,"[""d""]",group-intro-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,173924,2026-05-01 20:04:44.841,1,1,zulVXQBw4GEmNTR6NeqC,quiz-3,"[""b""]",group-intro-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,180427,2026-05-01 20:04:51.345,1,1,4MTKxzVfjg7tQaMMWXso,quiz-4,"[""c""]",group-intro-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,188852,2026-05-01 20:04:59.777,1,1,FQUeOon1ZcszRJzfyzQA,quiz-5,"[""b""]",group-intro-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,358283,2026-05-01 20:07:49.200,1,1,rbSQoTX3uUdqOOGyZUuY,quiz-8,"[""b""]",group-commands-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,367065,2026-05-01 20:07:57.980,1,1,VJRekEryiNnByW6884Bn,quiz-9,"[""d""]",group-commands-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,379842,2026-05-01 20:08:10.758,1,1,9Ur3CMxbWi75j1KR4S6b,quiz-10,"[""a"",""b"",""d""]",group-commands-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,402946,2026-05-01 20:08:33.860,1,1,DBaTZnhPvUx92l3vueXz,quiz-13,"[""b""]",group-commands-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,409609,2026-05-01 20:08:40.524,1,1,3HCmv4kdPFqOXaXwMbx3,quiz-11,"[""b""]",group-commands-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,414138,2026-05-01 20:08:45.055,1,1,Y0LgspqwRuI1PE2y5CzV,quiz-12,"[""c""]",group-commands-quiz
66c20c5d7fb5c5aced53c5f3,66c20c5d7fb5c5aced53c5f3_1777665711377,one_vial_alternating,446650,2026-05-01 20:09:17.567,1,1,qJQUp5MdYdDpWxwFdo2N,quiz-end,"[""c""]",group-ending-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,564422,2026-05-01 20:31:29.878,1,1,gC7vTEZ4ebQZfhKBqOln,quiz-1,"[""b""]",group-intro-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,644405,2026-05-01 20:32:50.564,1,1,vioP7yHybemWpL1HwGN1,quiz-2,"[""d""]",group-intro-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,666969,2026-05-01 20:33:12.428,1,1,MRGmi80be24JCzhv73rw,quiz-3,"[""b""]",group-intro-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,677535,2026-05-01 20:33:22.993,1,1,Kt8ybszbFA0csdotj5iz,quiz-4,"[""c""]",group-intro-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,705331,2026-05-01 20:33:50.791,1,1,JuRRosc5tdMXaRRqSD57,quiz-5,"[""b""]",group-intro-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,1272987,2026-05-01 20:43:19.211,1,1,989wMTsQbpuexooL8TsY,quiz-8,"[""b""]",group-commands-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,1308030,2026-05-01 20:43:53.523,1,1,PU78rZlnZX44YkimtaZO,quiz-9,"[""d""]",group-commands-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,1485637,2026-05-01 20:46:51.776,1,1,EmTfKkPKGrFDGOZ2zuHk,quiz-10,"[""a"",""b"",""d""]",group-commands-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,1531635,2026-05-01 20:47:37.128,1,1,OOGOCUc410RMT7RBBLAV,quiz-13,"[""b""]",group-commands-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,1540224,2026-05-01 20:47:45.716,1,1,5JZZ3bLORWYEKRCtm3NO,quiz-11,"[""b""]",group-commands-quiz
67ab1e994f1e4d7f398f8172,67ab1e994f1e4d7f398f8172_1777666925306,one_vial_alternating,1565386,2026-05-01 20:48:10.884,1,1,FTYiizmD7yemIYxGlLKv,quiz-12,"[""c""]",group-commands-quiz
